employee_id,avg_leadership_score,completed_mentorships,last_promotion_status,high_potential_flag,promotion_ready_flag
83654,3.770000000000001,1,not_promoted,yes,no
83655,1.91,1,not_promoted,no,no
83657,3.2116666666666664,1,not_promoted,no,no
83663,2.2350000000000003,1,promoted,no,no
83667,2.691428571428572,2,promoted,no,no
83669,2.46,1,not_promoted,no,no
83679,2.145,0,not_promoted,no,no
83684,3.1833333333333336,0,promoted,no,no
83688,2.685,2,promoted,no,no
83690,2.94,0,promoted,no,no
83692,2.565,1,promoted,no,no
83701,2.22,0,promoted,no,no
83702,3.26,1,promoted,no,no
83708,2.67,1,not_promoted,no,no
83712,2.4,2,promoted,no,no
83719,3.365,1,not_promoted,no,no
83725,1.6825,2,promoted,no,no
83726,3.664,1,not_promoted,yes,no
83733,3.705,2,promoted,yes,no
83741,0.0,1,not_promoted,no,no
83745,2.9933333333333336,2,not_promoted,no,yes
83763,2.86,0,promoted,no,no
83766,3.3266666666666667,2,promoted,no,no
83768,3.31,2,promoted,no,no
83791,2.395,1,promoted,no,no
83792,3.47,2,not_promoted,no,yes
83794,2.08,1,promoted,no,no
83796,2.4850000000000003,0,not_promoted,no,no
83801,2.34,0,promoted,no,no
83804,4.06,3,promoted,yes,no
83814,3.873333333333333,1,promoted,yes,no
83815,4.99,1,promoted,yes,no
83820,2.94,0,not_promoted,no,no
83826,2.66,0,not_promoted,no,no
83827,3.5033333333333325,0,promoted,yes,no
83828,4.466000000000001,2,not_promoted,yes,yes
83836,0.0,1,promoted,no,no
83839,2.706666666666667,0,not_promoted,no,no
83844,0.0,2,promoted,no,no
83849,2.983333333333333,2,not_promoted,no,yes
83852,4.003333333333333,3,promoted,yes,no
83853,3.455,2,not_promoted,no,yes
83854,4.74,1,promoted,yes,no
83860,2.655,0,not_promoted,no,no
83862,2.74,1,not_promoted,no,no
83868,2.48,2,promoted,no,no
83874,0.0,3,not_promoted,no,yes
83880,4.77,1,not_promoted,yes,no
83883,2.7950000000000004,0,not_promoted,no,no
83885,2.895,1,not_promoted,no,no
83888,2.36,1,unknown,no,no
83890,4.51,4,promoted,yes,no
83891,3.26,0,promoted,no,no
83892,3.44,1,unknown,no,no
83903,3.425,1,not_promoted,no,no
83910,2.775,1,not_promoted,no,no
83915,1.96,3,not_promoted,no,yes
83917,2.896,1,not_promoted,no,no
83922,2.8600000000000003,0,promoted,no,no
83932,3.146,0,not_promoted,no,no
83934,0.0,1,not_promoted,no,no
83938,0.0,3,not_promoted,no,yes
83940,3.122,0,not_promoted,no,no
83941,2.776666666666667,1,promoted,no,no
83944,2.4,0,not_promoted,no,no
83949,3.216666666666667,1,promoted,no,no
83950,3.5200000000000005,1,not_promoted,yes,no
83956,3.3866666666666667,1,not_promoted,no,no
83962,2.96,1,not_promoted,no,no
83966,2.293333333333333,1,promoted,no,no
83970,3.9,0,unknown,yes,no
83981,2.853333333333333,1,promoted,no,no
83997,3.51,4,not_promoted,yes,yes
83999,0.0,2,promoted,no,no
84000,2.77,2,not_promoted,no,yes
84001,2.525,1,promoted,no,no
84013,3.72,1,promoted,yes,no
84016,2.955,2,promoted,no,no
84018,4.2525,1,unknown,yes,no
84023,3.8,2,not_promoted,yes,yes
84024,3.641666666666667,0,promoted,yes,no
84029,3.912,1,not_promoted,yes,no
84033,2.8766666666666665,1,not_promoted,no,no
84035,1.39,0,promoted,no,no
84042,2.98,0,promoted,no,no
84045,3.4599999999999995,0,not_promoted,no,no
84046,0.0,1,promoted,no,no
84059,2.72,2,not_promoted,no,yes
84060,3.6033333333333335,1,not_promoted,yes,no
84061,3.0325,0,not_promoted,no,no
84063,0.0,1,not_promoted,no,no
84068,3.0825,3,promoted,no,no
84071,2.25,2,promoted,no,no
84072,3.8,1,promoted,yes,no
84075,3.26,1,not_promoted,no,no
84087,1.7766666666666666,1,not_promoted,no,no
84088,4.273333333333333,2,not_promoted,yes,yes
84089,2.726,0,not_promoted,no,no
84101,2.8600000000000003,2,promoted,no,no
84104,2.008,2,not_promoted,no,yes
84106,2.94,2,promoted,no,no
84110,3.1966666666666668,0,not_promoted,no,no
84111,4.4,1,promoted,yes,no
84115,2.4000000000000004,0,promoted,no,no
84117,4.485,0,promoted,yes,no
84119,3.935,0,promoted,yes,no
84124,1.96,1,promoted,no,no
84125,2.6225,2,not_promoted,no,yes
84132,4.33,1,promoted,yes,no
84136,1.26,2,promoted,no,no
84141,0.0,1,promoted,no,no
84143,2.98,2,not_promoted,no,yes
84144,1.815,2,not_promoted,no,yes
84148,0.0,1,not_promoted,no,no
84150,3.73,0,not_promoted,yes,no
84153,1.4249999999999998,0,not_promoted,no,no
84154,3.665,0,promoted,yes,no
84155,1.6766666666666667,0,not_promoted,no,no
84159,3.23,1,not_promoted,no,no
84163,1.81,2,not_promoted,no,yes
84164,3.34,0,not_promoted,no,no
84167,3.94,1,promoted,yes,no
84168,2.005,0,not_promoted,no,no
84169,3.714,2,promoted,yes,no
84171,2.17,1,promoted,no,no
84173,1.38,2,not_promoted,no,yes
84174,0.0,0,not_promoted,no,no
84178,3.01,1,promoted,no,no
84181,4.9,1,promoted,yes,no
84182,3.28,0,not_promoted,no,no
84183,3.23,1,not_promoted,no,no
84184,3.453333333333333,1,promoted,no,no
84187,2.5725,1,promoted,no,no
84190,2.866666666666667,0,promoted,no,no
84196,0.0,1,not_promoted,no,no
84198,2.732,0,not_promoted,no,no
84206,3.686666666666666,1,promoted,yes,no
84207,3.0250000000000004,1,not_promoted,no,no
84214,3.19,0,promoted,no,no
84220,1.6375,1,unknown,no,no
84221,3.24,0,unknown,no,no
84222,2.75,0,promoted,no,no
84224,2.556666666666666,1,unknown,no,no
84248,0.0,0,not_promoted,no,no
84250,3.8366666666666673,0,not_promoted,yes,no
84255,0.0,1,promoted,no,no
84257,3.79,1,promoted,yes,no
84282,0.0,0,promoted,no,no
84285,2.89,0,not_promoted,no,no
84300,0.0,0,not_promoted,no,no
84314,0.0,1,promoted,no,no
84320,3.2900000000000005,1,not_promoted,no,no
84332,2.4125,1,promoted,no,no
84335,2.515,2,promoted,no,no
84340,3.3485714285714283,3,not_promoted,no,yes
84347,3.111428571428572,1,promoted,no,no
84357,3.698,0,unknown,yes,no
84362,3.11,2,not_promoted,no,yes
84368,3.248333333333333,0,promoted,no,no
84374,2.5900000000000003,0,unknown,no,no
84375,2.645,0,promoted,no,no
84376,2.473333333333333,1,promoted,no,no
84378,2.8114285714285714,0,promoted,no,no
84379,3.303333333333333,1,not_promoted,no,no
84381,2.5828571428571427,1,unknown,no,no
84384,0.0,1,promoted,no,no
84386,2.79,2,not_promoted,no,yes
84390,3.12,1,promoted,no,no
84409,3.5175,1,not_promoted,yes,no
84413,3.525,3,not_promoted,yes,yes
84414,1.57,0,promoted,no,no
84416,2.59,1,not_promoted,no,no
84419,3.7566666666666655,1,promoted,yes,no
84420,4.74,0,not_promoted,yes,no
84421,0.0,1,not_promoted,no,no
84429,3.6,1,promoted,yes,no
84430,1.8033333333333332,0,promoted,no,no
84431,3.1,1,not_promoted,no,no
84437,2.5650000000000004,2,promoted,no,no
84439,2.9275,3,promoted,no,no
84442,3.76,1,not_promoted,yes,no
84445,3.1366666666666667,0,promoted,no,no
84447,2.6049999999999995,2,promoted,no,no
84448,3.865,1,unknown,yes,no
84452,1.78,0,not_promoted,no,no
84458,2.752,2,promoted,no,no
84459,2.008,1,promoted,no,no
84460,2.91,2,promoted,no,no
84463,2.75,4,promoted,no,no
84466,3.3425,3,promoted,no,no
84472,4.38,3,promoted,yes,no
84474,2.43,0,not_promoted,no,no
84477,2.91,1,not_promoted,no,no
84478,2.266,0,not_promoted,no,no
84479,4.136666666666667,3,not_promoted,yes,yes
84491,2.995,1,promoted,no,no
84494,3.5966666666666662,1,promoted,yes,no
84496,3.333333333333333,2,unknown,no,yes
84498,3.4875,2,not_promoted,no,yes
84501,4.28,0,not_promoted,yes,no
84507,3.76,0,not_promoted,yes,no
84512,2.303333333333333,0,promoted,no,no
84513,2.285,0,unknown,no,no
84518,0.0,1,unknown,no,no
84526,3.9133333333333336,0,unknown,yes,no
84529,2.57,1,promoted,no,no
84533,4.109999999999999,0,not_promoted,yes,no
84542,3.385,0,not_promoted,no,no
84549,3.575,0,not_promoted,yes,no
84551,3.96,1,promoted,yes,no
84552,2.7920000000000003,0,not_promoted,no,no
84559,3.3725,1,not_promoted,no,no
84565,4.246666666666667,3,promoted,yes,no
84567,2.893,1,unknown,no,no
84571,0.0,0,promoted,no,no
84574,2.8266666666666667,1,promoted,no,no
84584,2.537142857142857,0,unknown,no,no
84586,1.8025,1,promoted,no,no
84587,3.29,0,promoted,no,no
84590,2.475,0,promoted,no,no
84591,2.83,2,not_promoted,no,yes
84593,0.0,0,not_promoted,no,no
84604,3.606666666666667,0,promoted,yes,no
84605,2.9480000000000004,1,not_promoted,no,no
84608,2.72,1,promoted,no,no
84610,3.1583333333333337,3,promoted,no,no
84615,0.0,1,promoted,no,no
84622,4.46,0,unknown,yes,no
84633,2.1975,0,not_promoted,no,no
84635,0.0,1,not_promoted,no,no
84645,1.385,1,promoted,no,no
84648,2.09,0,promoted,no,no
84649,2.992,1,not_promoted,no,no
84651,2.35,0,not_promoted,no,no
84659,3.7766666666666673,1,promoted,yes,no
84660,1.755,1,not_promoted,no,no
84662,0.0,3,not_promoted,no,yes
84670,2.678,3,promoted,no,no
84672,4.63,0,not_promoted,yes,no
84678,3.5775,0,promoted,yes,no
84695,3.345,0,promoted,no,no
84699,2.1100000000000003,3,not_promoted,no,yes
84705,3.99,0,not_promoted,yes,no
84710,2.6575,1,not_promoted,no,no
84712,2.098,2,not_promoted,no,yes
84716,4.085,1,not_promoted,yes,no
84717,3.1,0,unknown,no,no
84718,3.31,2,promoted,no,no
84724,3.06,0,promoted,no,no
84725,2.536666666666666,4,promoted,no,no
84732,2.31,0,promoted,no,no
84736,2.24,1,promoted,no,no
84743,3.4133333333333336,1,promoted,no,no
84745,2.29,0,not_promoted,no,no
84748,4.32,2,promoted,yes,no
84751,2.37,1,not_promoted,no,no
84753,3.1659999999999995,2,promoted,no,no
84766,2.4266666666666667,1,promoted,no,no
84768,2.01,1,promoted,no,no
84770,1.97,0,not_promoted,no,no
84775,4.293333333333333,1,not_promoted,yes,no
84784,2.870000000000001,2,not_promoted,no,yes
84786,2.655,2,promoted,no,no
84792,3.5675,0,not_promoted,yes,no
84798,3.59,0,not_promoted,yes,no
84799,2.1833333333333336,1,not_promoted,no,no
84808,2.395,1,unknown,no,no
84811,0.0,0,not_promoted,no,no
84812,0.0,1,not_promoted,no,no
84813,2.725,0,not_promoted,no,no
84820,3.17,0,promoted,no,no
84824,0.0,2,promoted,no,no
84826,3.84,1,promoted,yes,no
84832,2.48,1,unknown,no,no
84833,2.944,0,promoted,no,no
84837,3.383333333333333,2,not_promoted,no,yes
84844,2.72,0,not_promoted,no,no
84848,2.05,3,not_promoted,no,yes
84852,2.04,1,promoted,no,no
84853,2.51,1,not_promoted,no,no
84864,3.146666666666667,0,promoted,no,no
84866,3.856666666666667,0,not_promoted,yes,no
84868,3.835,0,not_promoted,yes,no
84869,3.104,2,not_promoted,no,yes
84870,0.0,0,not_promoted,no,no
84878,3.0499999999999994,0,promoted,no,no
84880,3.0,0,promoted,no,no
84884,2.675,1,promoted,no,no
84893,2.7785714285714285,1,unknown,no,no
84900,2.852,0,promoted,no,no
84902,4.08,0,not_promoted,yes,no
84905,3.668,0,promoted,yes,no
84906,2.435,0,not_promoted,no,no
84911,2.865,0,not_promoted,no,no
84921,3.1133333333333333,0,not_promoted,no,no
84926,1.28,0,not_promoted,no,no
84929,3.66,4,promoted,yes,no
84932,3.525,1,promoted,yes,no
84933,2.681666666666667,1,promoted,no,no
84937,1.955,0,promoted,no,no
84952,3.84,0,unknown,yes,no
84958,2.715,1,promoted,no,no
84959,2.8825000000000003,1,not_promoted,no,no
84960,3.776666666666667,1,promoted,yes,no
84961,1.89,3,promoted,no,no
84966,1.4,2,promoted,no,no
84972,2.905,1,not_promoted,no,no
84975,0.0,2,not_promoted,no,yes
84978,2.6,0,not_promoted,no,no
84986,3.95,2,promoted,yes,no
84993,3.06,1,not_promoted,no,no
84994,2.915,1,not_promoted,no,no
85002,3.3666666666666667,0,promoted,no,no
85006,4.19,0,promoted,yes,no
85013,2.5580000000000003,1,promoted,no,no
85016,2.848,1,promoted,no,no
85018,2.89,2,promoted,no,no
85020,3.9,0,not_promoted,yes,no
85026,3.12,1,not_promoted,no,no
85029,3.155,0,not_promoted,no,no
85030,3.893333333333333,1,not_promoted,yes,no
85031,2.643333333333333,3,not_promoted,no,yes
85034,2.9,0,unknown,no,no
85035,1.57,3,not_promoted,no,yes
85036,3.92,2,not_promoted,yes,yes
85040,4.51,1,promoted,yes,no
85047,2.69,2,unknown,no,yes
85048,4.68,1,not_promoted,yes,no
85052,2.78,0,promoted,no,no
85057,2.785,0,promoted,no,no
85058,3.625,1,promoted,yes,no
85061,3.65,0,not_promoted,yes,no
85072,3.128,1,not_promoted,no,no
85073,4.42,1,promoted,yes,no
85077,2.544,0,not_promoted,no,no
85079,3.1933333333333334,1,not_promoted,no,no
85082,2.023333333333333,1,not_promoted,no,no
85096,2.08,1,promoted,no,no
85099,3.390000000000001,1,not_promoted,no,no
85102,2.0425,1,promoted,no,no
85108,3.526666666666667,0,promoted,yes,no
85110,1.947142857142857,1,not_promoted,no,no
85111,3.105,2,promoted,no,no
85112,3.188333333333334,0,not_promoted,no,no
85118,2.305,0,unknown,no,no
85122,3.264,1,promoted,no,no
85126,3.1525,2,promoted,no,no
85133,2.79,1,not_promoted,no,no
85139,3.908,2,not_promoted,yes,yes
85142,3.336666666666668,2,unknown,no,yes
85155,1.71,0,not_promoted,no,no
85158,1.88,2,promoted,no,no
85162,2.352,2,not_promoted,no,yes
85166,3.7083333333333335,1,promoted,yes,no
85167,3.0325,1,not_promoted,no,no
85172,2.662,3,promoted,no,no
85176,4.235,1,not_promoted,yes,no
85178,0.0,1,not_promoted,no,no
85205,2.8425,0,promoted,no,no
85206,3.1933333333333334,0,not_promoted,no,no
85207,2.185,0,not_promoted,no,no
85209,3.0075000000000003,0,promoted,no,no
85210,0.0,0,not_promoted,no,no
85211,1.29,1,not_promoted,no,no
85227,3.91,2,promoted,yes,no
85231,3.4525,0,unknown,no,no
85235,1.82,0,promoted,no,no
85241,2.356666666666667,0,not_promoted,no,no
85242,1.52,1,not_promoted,no,no
85246,2.775,0,promoted,no,no
85249,2.597142857142857,1,not_promoted,no,no
85256,0.0,1,not_promoted,no,no
85263,0.0,3,not_promoted,no,yes
85270,3.48,1,not_promoted,no,no
85279,3.94,1,unknown,yes,no
85283,3.5700000000000003,0,not_promoted,yes,no
85284,3.09,2,promoted,no,no
85289,3.895,0,not_promoted,yes,no
85296,3.54,2,not_promoted,yes,yes
85297,2.0225,1,not_promoted,no,no
85309,0.0,1,not_promoted,no,no
85325,2.597142857142857,1,promoted,no,no
85330,2.6966666666666668,0,promoted,no,no
85331,2.58,1,not_promoted,no,no
85333,2.99,2,not_promoted,no,yes
85337,1.9,0,promoted,no,no
85338,2.55,0,promoted,no,no
85344,1.85,2,promoted,no,no
85345,2.4133333333333336,0,not_promoted,no,no
85348,2.97,0,not_promoted,no,no
85357,4.010000000000001,0,promoted,yes,no
85365,3.93,2,not_promoted,yes,yes
85370,2.85,2,not_promoted,no,yes
85374,3.402,0,promoted,no,no
85375,2.695,1,not_promoted,no,no
85376,2.9433333333333334,0,not_promoted,no,no
85379,1.95,0,promoted,no,no
85393,4.545,3,not_promoted,yes,yes
85395,3.05,1,not_promoted,no,no
85401,3.77,2,promoted,yes,no
85403,3.5716666666666668,2,promoted,yes,no
85408,4.52,1,promoted,yes,no
85411,4.77,0,unknown,yes,no
85418,2.8225,1,not_promoted,no,no
85426,0.0,1,not_promoted,no,no
85427,1.62,1,promoted,no,no
85431,3.558,0,unknown,yes,no
85437,3.266,0,promoted,no,no
85439,3.215,0,not_promoted,no,no
85443,1.54,1,not_promoted,no,no
85446,2.1475,2,unknown,no,yes
85447,2.87,1,not_promoted,no,no
85456,3.1633333333333336,0,promoted,no,no
85459,3.795,2,promoted,yes,no
85460,4.65,3,not_promoted,yes,yes
85465,3.75,0,not_promoted,yes,no
85471,4.67,1,not_promoted,yes,no
85477,1.515,0,not_promoted,no,no
85481,2.86,0,not_promoted,no,no
85487,3.4,0,promoted,no,no
85491,2.16,1,not_promoted,no,no
85492,2.76,1,not_promoted,no,no
85493,3.106,1,promoted,no,no
85499,3.502,0,promoted,yes,no
85504,2.37,0,promoted,no,no
85514,3.3675,0,promoted,no,no
85516,2.05,0,promoted,no,no
85517,2.766666666666667,1,promoted,no,no
85519,1.475,0,promoted,no,no
85520,3.655,1,not_promoted,yes,no
85521,2.655,0,not_promoted,no,no
85524,3.098,1,not_promoted,no,no
85526,3.728,1,unknown,yes,no
85532,2.4375,0,promoted,no,no
85542,2.5400000000000005,2,promoted,no,no
85552,4.12,1,not_promoted,yes,no
85557,1.97,6,promoted,no,no
85563,3.75,0,not_promoted,yes,no
85568,4.22,1,promoted,yes,no
85571,1.67,0,not_promoted,no,no
85574,2.44,0,promoted,no,no
85576,1.25,2,promoted,no,no
85577,1.59,0,promoted,no,no
85578,2.36,0,not_promoted,no,no
85579,2.695,1,not_promoted,no,no
85580,3.1733333333333333,0,promoted,no,no
85584,4.2,2,not_promoted,yes,yes
85588,2.7133333333333334,2,not_promoted,no,yes
85593,2.96,0,not_promoted,no,no
85599,1.42,0,promoted,no,no
85601,3.1625,1,promoted,no,no
85610,1.3199999999999998,0,promoted,no,no
85612,2.043333333333333,1,promoted,no,no
85613,2.303333333333333,0,not_promoted,no,no
85614,4.24,1,not_promoted,yes,no
85617,0.0,1,not_promoted,no,no
85618,2.8575,1,not_promoted,no,no
85624,1.86,1,promoted,no,no
85628,2.8633333333333333,4,not_promoted,no,yes
85629,1.605,1,promoted,no,no
85631,4.260000000000001,1,not_promoted,yes,no
85637,2.498,0,unknown,no,no
85638,2.7875,2,unknown,no,yes
85641,3.94,0,not_promoted,yes,no
85642,3.056666666666666,0,not_promoted,no,no
85655,4.145,0,not_promoted,yes,no
85662,3.735,0,promoted,yes,no
85664,0.0,0,promoted,no,no
85670,2.7475,0,not_promoted,no,no
85674,2.946,2,promoted,no,no
85680,1.24,3,not_promoted,no,yes
85689,2.215,2,promoted,no,no
85699,3.7925,0,promoted,yes,no
85700,2.85,0,unknown,no,no
85701,2.56,0,promoted,no,no
85703,2.3466666666666667,2,not_promoted,no,yes
85708,2.973333333333333,0,promoted,no,no
85712,4.484999999999999,0,not_promoted,yes,no
85713,2.675,2,not_promoted,no,yes
85720,2.38,0,unknown,no,no
85725,2.785,2,promoted,no,no
85740,2.66,1,promoted,no,no
85742,3.310000000000001,0,not_promoted,no,no
85747,2.9450000000000003,2,not_promoted,no,yes
85749,3.622,1,promoted,yes,no
85758,3.16,0,not_promoted,no,no
85760,3.04,0,not_promoted,no,no
85776,1.9325,4,unknown,no,yes
85782,4.79,1,not_promoted,yes,no
85788,2.8175,1,promoted,no,no
85792,0.0,0,promoted,no,no
85795,2.5033333333333334,0,not_promoted,no,no
85804,2.5,0,not_promoted,no,no
85805,0.0,0,promoted,no,no
85812,3.1700000000000004,0,not_promoted,no,no
85815,3.04,0,promoted,no,no
85823,3.26,0,promoted,no,no
85825,4.34,1,promoted,yes,no
85829,1.36,0,not_promoted,no,no
85830,3.96,0,unknown,yes,no
85833,3.436666666666667,1,not_promoted,no,no
85836,2.3766666666666665,2,not_promoted,no,yes
85837,4.525,2,unknown,yes,yes
85842,3.4800000000000004,5,not_promoted,no,yes
85849,0.0,1,promoted,no,no
85850,3.623333333333333,1,promoted,yes,no
85854,2.535,0,not_promoted,no,no
85856,3.4666666666666663,0,not_promoted,no,no
85867,2.535,1,not_promoted,no,no
85875,4.39,0,not_promoted,yes,no
85883,2.938,0,promoted,no,no
85887,1.95,1,promoted,no,no
85892,3.622,0,not_promoted,yes,no
85894,4.405,1,not_promoted,yes,no
85895,1.135,0,promoted,no,no
85897,3.78,2,promoted,yes,no
85904,1.66,1,not_promoted,no,no
85906,3.405,2,not_promoted,no,yes
85909,1.815,2,not_promoted,no,yes
85911,3.1,1,not_promoted,no,no
85915,4.083333333333333,0,not_promoted,yes,no
85917,3.4775,2,promoted,no,no
85921,3.275,1,not_promoted,no,no
85922,2.83,1,not_promoted,no,no
85923,2.54,1,not_promoted,no,no
85925,3.3237499999999995,0,promoted,no,no
85927,0.0,0,not_promoted,no,no
85929,4.47,1,promoted,yes,no
85935,4.12,0,promoted,yes,no
85945,2.825,0,promoted,no,no
85950,4.535,2,not_promoted,yes,yes
85951,3.6,2,not_promoted,yes,yes
85968,2.8266666666666667,2,promoted,no,no
85973,3.0025,1,not_promoted,no,no
85977,3.28,0,unknown,no,no
85988,3.4933333333333336,1,promoted,no,no
85989,3.095,0,not_promoted,no,no
85996,2.86,1,not_promoted,no,no
85998,2.5675,1,promoted,no,no
86003,3.29,1,unknown,no,no
86004,1.16,2,not_promoted,no,yes
86010,0.0,1,not_promoted,no,no
86021,3.056666666666666,0,promoted,no,no
86033,3.013333333333333,1,promoted,no,no
86035,3.393333333333333,1,promoted,no,no
86040,3.79,1,not_promoted,yes,no
86041,2.9466666666666668,1,promoted,no,no
86043,2.46,0,promoted,no,no
86048,2.775,1,not_promoted,no,no
86049,3.86,1,not_promoted,yes,no
86053,1.9525,1,promoted,no,no
86055,2.8920000000000003,0,promoted,no,no
86056,2.853333333333333,0,unknown,no,no
86058,2.7999999999999994,2,promoted,no,no
86064,3.65,1,promoted,yes,no
86069,2.99,2,promoted,no,no
86071,0.0,2,promoted,no,no
86072,2.21,4,promoted,no,no
86074,3.9025,1,promoted,yes,no
86075,1.625,0,promoted,no,no
86076,2.105,0,promoted,no,no
86077,2.103333333333333,1,promoted,no,no
86084,2.8,0,promoted,no,no
86085,1.77,2,not_promoted,no,yes
86094,4.67,2,unknown,yes,yes
86096,3.05,0,promoted,no,no
86098,3.47,1,promoted,no,no
86102,3.1575,0,promoted,no,no
86103,4.89,1,promoted,yes,no
86105,2.3525,0,not_promoted,no,no
86107,2.51,3,not_promoted,no,yes
86108,3.9133333333333327,2,promoted,yes,no
86112,3.12,1,promoted,no,no
86117,2.52,1,promoted,no,no
86121,3.62,0,promoted,yes,no
86131,3.274,1,not_promoted,no,no
86132,2.83,2,not_promoted,no,yes
86139,2.71,3,not_promoted,no,yes
86146,2.095,0,promoted,no,no
86155,2.495,1,promoted,no,no
86156,2.8266666666666667,0,not_promoted,no,no
86160,3.925,0,promoted,yes,no
86161,2.735,0,promoted,no,no
86163,3.79,3,promoted,yes,no
86173,1.87,2,not_promoted,no,yes
86178,3.07,2,not_promoted,no,yes
86183,3.616666666666667,2,promoted,yes,no
86185,3.225,1,not_promoted,no,no
86191,3.932857142857143,0,promoted,yes,no
86192,2.16,0,not_promoted,no,no
86193,2.1733333333333333,3,not_promoted,no,yes
86196,3.2983333333333333,1,promoted,no,no
86201,3.74,1,not_promoted,yes,no
86203,2.892,0,promoted,no,no
86212,2.7533333333333334,1,unknown,no,no
86216,2.6733333333333333,0,unknown,no,no
86220,3.015,0,not_promoted,no,no
86221,2.75,2,promoted,no,no
86225,2.52,0,promoted,no,no
86228,2.4683333333333333,0,promoted,no,no
86229,3.178333333333333,1,promoted,no,no
86231,2.29,1,not_promoted,no,no
86232,2.48,3,promoted,no,no
86237,3.29,1,not_promoted,no,no
86239,3.295,1,not_promoted,no,no
86250,2.283333333333333,0,not_promoted,no,no
86252,2.6475,0,not_promoted,no,no
86254,3.45,0,not_promoted,no,no
86257,2.986666666666667,1,not_promoted,no,no
86258,3.1333333333333333,0,not_promoted,no,no
86262,0.0,1,promoted,no,no
86263,3.448333333333333,0,not_promoted,no,no
86264,1.79,0,not_promoted,no,no
86265,3.55,0,not_promoted,yes,no
86267,4.46,0,not_promoted,yes,no
86268,2.922,1,not_promoted,no,no
